id,age,gender,device_type,ad_position,browsing_history,time_of_day,click
4015,44.0,Male,Tablet,Side,Entertainment,Evening,1
1305,39.5,Female,Tablet,Top,News,Night,1
6880,39.5,Female,Mobile,Side,News,Night,1
2650,53.0,Female,Desktop,Side,Entertainment,Morning,0
4236,51.0,Female,Desktop,Bottom,Entertainment,Night,0
9173,49.0,Female,Desktop,Side,Education,Evening,0
2913,57.0,Non-Binary,Mobile,Side,Social Media,Morning,1
6161,39.5,Female,Desktop,Bottom,Entertainment,Afternoon,1
5766,63.0,Male,Desktop,Side,Social Media,Evening,1
5566,39.5,Non-Binary,Mobile,Bottom,Social Media,Morning,1
1141,37.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
393,39.5,Female,Desktop,Bottom,Shopping,Morning,1
1077,39.5,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
3759,39.5,Female,Mobile,Top,Entertainment,Morning,0
3854,56.0,Female,Tablet,Bottom,Social Media,Afternoon,1
5425,39.5,Non-Binary,Mobile,Bottom,Entertainment,Afternoon,1
7438,53.0,Non-Binary,Mobile,Side,News,Morning,1
9231,21.0,Female,Desktop,Top,Shopping,Morning,1
2542,58.0,Non-Binary,Mobile,Bottom,Entertainment,Evening,1
3561,37.0,Female,Desktop,Bottom,Social Media,Evening,1
9855,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
1445,44.0,Female,Mobile,Top,Entertainment,Morning,0
6811,24.0,Male,Mobile,Bottom,Education,Evening,1
7448,39.5,Male,Tablet,Side,Entertainment,Morning,0
1214,26.0,Female,Mobile,Bottom,News,Evening,1
1557,39.5,Female,Desktop,Bottom,Entertainment,Night,0
1171,39.5,Female,Mobile,Bottom,Entertainment,Night,1
966,54.0,Male,Desktop,Bottom,Entertainment,Night,1
4015,44.0,Male,Desktop,Side,Entertainment,Evening,1
7652,39.5,Male,Mobile,Bottom,Education,Morning,1
315,39.5,Female,Desktop,Side,Social Media,Morning,1
4462,52.0,Female,Tablet,Bottom,Entertainment,Afternoon,1
3164,39.5,Female,Desktop,Bottom,Entertainment,Evening,1
5483,52.0,Female,Tablet,Side,Education,Morning,0
6258,39.5,Non-Binary,Tablet,Top,Entertainment,Night,1
2722,39.0,Female,Desktop,Top,Entertainment,Evening,1
3570,56.0,Female,Mobile,Side,Entertainment,Evening,0
7748,57.0,Female,Desktop,Top,News,Night,0
5922,62.0,Female,Mobile,Side,Entertainment,Afternoon,0
3429,59.0,Female,Tablet,Side,Entertainment,Morning,1
6467,30.0,Female,Desktop,Side,Entertainment,Morning,1
3990,28.0,Female,Tablet,Side,Social Media,Morning,1
7670,54.0,Female,Desktop,Top,Education,Night,1
5993,39.5,Female,Desktop,Bottom,Entertainment,Evening,0
1368,39.5,Female,Desktop,Top,Entertainment,Afternoon,0
9842,43.0,Non-Binary,Mobile,Top,Entertainment,Afternoon,1
6602,39.5,Female,Desktop,Side,Entertainment,Night,1
866,39.5,Male,Mobile,Bottom,Education,Night,0
8789,44.0,Female,Desktop,Bottom,Entertainment,Evening,1
3042,39.5,Female,Mobile,Side,Social Media,Afternoon,1
1741,45.0,Female,Mobile,Bottom,Entertainment,Night,1
3523,22.0,Male,Desktop,Bottom,Entertainment,Morning,0
5082,39.5,Female,Mobile,Top,Shopping,Afternoon,1
5055,45.0,Female,Desktop,Top,Education,Morning,1
9695,26.0,Male,Desktop,Side,Entertainment,Night,0
9057,39.5,Female,Desktop,Side,Entertainment,Morning,1
2129,39.5,Female,Tablet,Bottom,Social Media,Evening,1
3644,39.5,Female,Desktop,Side,Entertainment,Evening,1
4883,39.5,Female,Desktop,Top,Entertainment,Night,0
3236,56.0,Female,Mobile,Bottom,Entertainment,Morning,1
2311,39.5,Female,Desktop,Bottom,Entertainment,Afternoon,1
416,39.5,Female,Desktop,Bottom,Social Media,Morning,0
9420,39.5,Non-Binary,Desktop,Side,Entertainment,Afternoon,1
770,39.5,Female,Desktop,Bottom,Entertainment,Evening,1
2174,36.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
9400,39.5,Non-Binary,Mobile,Side,Education,Night,1
301,59.0,Male,Desktop,Side,Social Media,Evening,1
9146,58.0,Female,Desktop,Top,Entertainment,Afternoon,1
5412,35.0,Female,Mobile,Top,Entertainment,Morning,1
6202,39.5,Female,Tablet,Bottom,Shopping,Morning,1
8581,49.0,Female,Mobile,Bottom,Entertainment,Morning,0
2964,40.0,Non-Binary,Mobile,Bottom,Entertainment,Night,1
9151,22.0,Male,Desktop,Top,Entertainment,Evening,0
4762,24.0,Female,Mobile,Side,Shopping,Morning,0
9966,39.5,Female,Desktop,Top,Entertainment,Afternoon,1
3430,61.0,Male,Desktop,Side,Social Media,Morning,1
5487,39.5,Female,Desktop,Bottom,Entertainment,Night,0
2691,39.5,Non-Binary,Desktop,Bottom,News,Morning,1
8978,39.5,Female,Desktop,Side,Entertainment,Morning,0
265,30.0,Female,Desktop,Bottom,Entertainment,Afternoon,0
2711,39.5,Non-Binary,Tablet,Side,Education,Morning,0
2272,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
606,39.5,Non-Binary,Desktop,Bottom,Entertainment,Afternoon,1
1171,39.5,Female,Mobile,Bottom,Entertainment,Night,1
1805,39.5,Female,Mobile,Top,Entertainment,Afternoon,1
8222,27.0,Female,Tablet,Side,News,Afternoon,1
5498,39.5,Female,Tablet,Side,Education,Morning,1
6906,39.5,Non-Binary,Mobile,Top,Entertainment,Morning,1
9670,56.0,Female,Desktop,Top,Shopping,Afternoon,0
911,32.0,Non-Binary,Desktop,Top,Entertainment,Night,1
6602,39.5,Female,Desktop,Side,Entertainment,Night,1
4462,52.0,Female,Tablet,Bottom,Entertainment,Afternoon,1
2555,39.5,Non-Binary,Tablet,Bottom,News,Evening,1
5095,39.5,Female,Desktop,Bottom,Entertainment,Afternoon,0
3330,49.0,Male,Desktop,Bottom,News,Afternoon,1
9816,39.5,Male,Desktop,Bottom,Entertainment,Morning,0
9516,28.0,Female,Desktop,Top,Entertainment,Morning,1
805,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
1127,39.5,Female,Desktop,Side,Entertainment,Afternoon,1
6211,34.0,Female,Mobile,Top,Entertainment,Night,0
2595,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
9736,46.0,Female,Desktop,Bottom,Entertainment,Evening,1
7438,53.0,Non-Binary,Mobile,Side,News,Morning,1
7086,30.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,1
228,46.0,Female,Desktop,Top,Social Media,Evening,1
2178,39.5,Female,Desktop,Bottom,Social Media,Morning,0
5921,39.5,Female,Desktop,Side,Entertainment,Morning,1
4559,30.0,Female,Desktop,Bottom,News,Night,0
1126,31.0,Female,Desktop,Side,Entertainment,Afternoon,1
1741,45.0,Female,Mobile,Bottom,Entertainment,Night,1
6874,39.5,Female,Mobile,Side,News,Afternoon,0
5056,39.5,Female,Tablet,Side,Social Media,Morning,0
5005,49.0,Male,Desktop,Top,Shopping,Morning,1
1454,39.5,Female,Desktop,Top,Entertainment,Morning,1
3543,55.0,Female,Tablet,Bottom,Entertainment,Morning,1
7057,43.0,Female,Tablet,Side,News,Night,0
2196,39.5,Female,Desktop,Top,News,Morning,0
5198,47.0,Female,Desktop,Bottom,Education,Morning,1
6100,39.5,Female,Desktop,Bottom,Education,Night,1
8459,38.0,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
1446,39.5,Female,Desktop,Bottom,News,Night,1
8726,39.5,Female,Desktop,Side,Education,Morning,1
7139,39.5,Female,Desktop,Side,News,Afternoon,0
8726,62.0,Female,Desktop,Side,Education,Morning,1
92,39.5,Female,Tablet,Top,Shopping,Morning,0
2823,46.0,Female,Mobile,Top,Entertainment,Morning,0
6174,35.0,Male,Desktop,Side,Entertainment,Morning,0
9806,39.5,Male,Tablet,Bottom,Entertainment,Evening,1
8476,43.0,Non-Binary,Desktop,Bottom,Social Media,Night,0
9157,39.5,Female,Mobile,Bottom,Entertainment,Morning,1
5418,39.5,Male,Desktop,Bottom,Entertainment,Evening,1
210,28.0,Male,Tablet,Top,Entertainment,Afternoon,0
7688,57.0,Male,Desktop,Top,Entertainment,Evening,1
7590,39.5,Non-Binary,Desktop,Bottom,Social Media,Morning,0
2804,39.5,Female,Tablet,Bottom,Education,Evening,1
4890,43.0,Female,Tablet,Bottom,Education,Afternoon,1
6202,39.5,Female,Tablet,Bottom,Entertainment,Night,1
7466,47.0,Female,Mobile,Bottom,Shopping,Morning,1
6669,38.0,Female,Desktop,Bottom,News,Night,1
5890,56.0,Female,Mobile,Bottom,Entertainment,Morning,1
8400,39.5,Female,Tablet,Bottom,Entertainment,Afternoon,1
2032,36.0,Female,Desktop,Bottom,Entertainment,Morning,1
2124,39.5,Male,Desktop,Top,Entertainment,Morning,1
6258,39.5,Non-Binary,Tablet,Bottom,Entertainment,Night,1
1743,47.0,Female,Desktop,Bottom,News,Morning,0
4015,39.5,Male,Tablet,Side,Entertainment,Evening,1
6296,29.0,Female,Desktop,Bottom,Education,Evening,1
9412,39.5,Female,Mobile,Bottom,Social Media,Morning,1
8278,39.5,Female,Mobile,Top,Entertainment,Morning,1
5629,39.5,Female,Tablet,Top,Entertainment,Night,1
9075,36.0,Female,Mobile,Top,Entertainment,Night,1
9422,39.5,Female,Desktop,Side,Entertainment,Night,1
8174,20.0,Female,Mobile,Bottom,Entertainment,Afternoon,1
315,39.5,Non-Binary,Desktop,Bottom,Social Media,Evening,1
9015,39.5,Male,Mobile,Side,Education,Afternoon,0
3898,39.5,Female,Desktop,Bottom,News,Morning,0
393,39.5,Female,Desktop,Bottom,Shopping,Morning,1
4805,52.0,Female,Desktop,Bottom,Social Media,Morning,0
5338,51.0,Male,Mobile,Top,Social Media,Morning,1
3296,42.0,Female,Desktop,Top,Entertainment,Afternoon,0
316,42.0,Non-Binary,Desktop,Bottom,Social Media,Night,1
2394,39.5,Non-Binary,Tablet,Bottom,Entertainment,Afternoon,0
9738,30.0,Female,Desktop,Bottom,Entertainment,Evening,0
1575,31.0,Non-Binary,Desktop,Bottom,Entertainment,Night,0
7828,29.0,Female,Tablet,Bottom,Entertainment,Morning,1
3478,62.0,Non-Binary,Tablet,Top,Entertainment,Night,0
3834,61.0,Male,Desktop,Bottom,Entertainment,Night,0
5439,38.0,Female,Desktop,Side,Social Media,Afternoon,1
1136,58.0,Female,Mobile,Side,Entertainment,Morning,1
1225,27.0,Female,Tablet,Side,Entertainment,Morning,1
7,39.5,Female,Tablet,Bottom,Entertainment,Evening,1
2946,37.0,Female,Desktop,Bottom,Entertainment,Afternoon,1
1729,26.0,Female,Desktop,Top,Entertainment,Afternoon,1
1369,39.5,Female,Desktop,Bottom,Social Media,Morning,1
1914,42.0,Male,Tablet,Bottom,Shopping,Night,1
7993,39.5,Female,Desktop,Bottom,Entertainment,Morning,1
8789,39.5,Female,Desktop,Top,Entertainment,Evening,1
5324,39.5,Non-Binary,Mobile,Bottom,Social Media,Night,1
5878,39.5,Female,Tablet,Bottom,Education,Morning,1
7438,53.0,Female,Desktop,Side,News,Morning,1
9058,39.5,Non-Binary,Desktop,Bottom,Education,Afternoon,0
2266,38.0,Non-Binary,Mobile,Bottom,Entertainment,Morning,0
4415,39.5,Non-Binary,Desktop,Top,News,Night,0
1850,38.0,Female,Desktop,Top,Entertainment,Evening,0
1931,39.5,Female,Mobile,Bottom,Shopping,Night,1
5523,39.5,Female,Desktop,Top,Shopping,Afternoon,0
2733,39.5,Non-Binary,Tablet,Bottom,Entertainment,Morning,1
5678,39.5,Female,Desktop,Top,Entertainment,Afternoon,0
5338,51.0,Male,Desktop,Bottom,Social Media,Morning,1
3955,63.0,Female,Desktop,Top,Entertainment,Afternoon,0
1340,40.0,Female,Tablet,Bottom,Entertainment,Evening,0
6743,39.5,Female,Mobile,Side,Entertainment,Morning,1
5909,45.0,Female,Tablet,Top,Entertainment,Afternoon,1
8359,39.5,Female,Desktop,Bottom,Shopping,Morning,0
9021,50.0,Female,Tablet,Top,Entertainment,Morning,0
7828,29.0,Female,Tablet,Bottom,Entertainment,Morning,1
7971,39.5,Non-Binary,Tablet,Top,Entertainment,Evening,1
5329,54.0,Male,Tablet,Side,Entertainment,Evening,1
2361,39.5,Female,Desktop,Top,Entertainment,Morning,0
1253,36.0,Female,Desktop,Bottom,Shopping,Morning,1
4049,57.0,Female,Desktop,Top,Entertainment,Morning,1
1033,39.5,Female,Tablet,Bottom,Entertainment,Night,0
6237,39.5,Non-Binary,Mobile,Top,News,Morning,1
5085,39.5,Female,Tablet,Bottom,News,Night,1
1104,47.0,Female,Desktop,Bottom,Entertainment,Evening,0
7498,39.5,Male,Mobile,Side,Entertainment,Morning,1
7376,39.5,Female,Mobile,Side,News,Morning,1
9444,51.0,Female,Mobile,Side,Entertainment,Afternoon,0
163,39.5,Male,Desktop,Bottom,Entertainment,Night,0
9967,39.5,Female,Mobile,Side,Education,Morning,1
928,39.5,Male,Desktop,Bottom,Social Media,Night,1
3109,39.5,Female,Tablet,Side,Entertainment,Evening,1
2715,39.5,Male,Mobile,Bottom,Entertainment,Afternoon,0
6771,39.5,Female,Desktop,Side,Shopping,Morning,1
1178,39.5,Male,Desktop,Bottom,Entertainment,Evening,1
2387,39.5,Non-Binary,Mobile,Top,Social Media,Morning,1
6237,32.0,Non-Binary,Mobile,Top,News,Morning,1
6315,39.5,Female,Desktop,Top,News,Afternoon,1
8415,64.0,Female,Desktop,Bottom,Entertainment,Evening,0
4976,39.5,Female,Mobile,Bottom,Entertainment,Afternoon,1
8081,38.0,Female,Tablet,Bottom,Entertainment,Night,1
9892,39.5,Female,Tablet,Side,Entertainment,Evening,1
412,39.5,Male,Tablet,Top,News,Evening,1
1634,39.5,Female,Tablet,Bottom,News,Night,0
3042,39.5,Female,Mobile,Side,Social Media,Morning,1
3906,39.5,Non-Binary,Tablet,Bottom,Entertainment,Evening,1
7699,45.0,Non-Binary,Tablet,Side,Entertainment,Afternoon,0
5055,45.0,Female,Desktop,Top,Education,Morning,1
7471,39.5,Female,Mobile,Bottom,Shopping,Morning,1
5881,26.0,Non-Binary,Tablet,Top,Entertainment,Morning,1
6251,44.0,Non-Binary,Mobile,Bottom,Shopping,Morning,1
9676,21.0,Female,Mobile,Top,Entertainment,Morning,1
1679,56.0,Female,Mobile,Top,Education,Morning,0
5514,31.0,Female,Desktop,Side,Entertainment,Night,1
188,56.0,Female,Desktop,Bottom,News,Morning,1
9311,39.5,Non-Binary,Desktop,Side,Social Media,Afternoon,1
3674,39.5,Non-Binary,Tablet,Bottom,Entertainment,Morning,0
2239,25.0,Female,Tablet,Bottom,Entertainment,Morning,1
3144,24.0,Female,Desktop,Side,Shopping,Morning,1
7511,31.0,Female,Desktop,Side,Shopping,Night,1
3014,39.5,Female,Mobile,Top,Entertainment,Afternoon,1
8333,39.5,Female,Mobile,Bottom,Entertainment,Afternoon,0
4527,52.0,Male,Mobile,Bottom,Education,Morning,0
4359,36.0,Non-Binary,Desktop,Side,Social Media,Morning,0
9344,50.0,Female,Mobile,Bottom,Shopping,Night,0
4945,31.0,Male,Tablet,Bottom,Social Media,Morning,1
6627,39.5,Female,Desktop,Bottom,Education,Afternoon,1
3704,46.0,Female,Desktop,Top,Entertainment,Evening,0
5531,34.0,Male,Desktop,Bottom,News,Night,1
1762,41.0,Female,Desktop,Side,Entertainment,Afternoon,1
1945,20.0,Female,Tablet,Side,Entertainment,Night,1
9136,39.5,Non-Binary,Desktop,Side,Entertainment,Afternoon,1
8252,39.5,Male,Tablet,Side,Entertainment,Night,1
3109,39.5,Female,Desktop,Side,Entertainment,Evening,1
7349,47.0,Female,Tablet,Side,Entertainment,Afternoon,0
3118,39.5,Male,Desktop,Top,Entertainment,Evening,1
9290,39.5,Female,Desktop,Bottom,Entertainment,Afternoon,1
7828,29.0,Female,Tablet,Bottom,Entertainment,Morning,1
2581,39.5,Female,Desktop,Bottom,Entertainment,Evening,1
1734,50.0,Female,Mobile,Side,Education,Night,0
1101,39.5,Female,Mobile,Bottom,Shopping,Morning,0
5363,39.5,Female,Desktop,Top,Entertainment,Evening,0
3352,39.5,Female,Desktop,Side,Entertainment,Morning,1
4102,54.0,Female,Desktop,Top,Entertainment,Morning,0
1126,31.0,Female,Desktop,Side,Entertainment,Afternoon,1
4044,41.0,Female,Mobile,Top,Social Media,Morning,0
5918,48.0,Female,Mobile,Bottom,Entertainment,Evening,0
1079,46.0,Female,Desktop,Side,Entertainment,Morning,0
3561,37.0,Female,Desktop,Side,Social Media,Evening,1
9550,58.0,Non-Binary,Desktop,Top,Education,Morning,1
270,40.0,Non-Binary,Desktop,Side,News,Evening,0
9878,39.5,Female,Desktop,Top,Entertainment,Evening,0
6602,39.5,Female,Desktop,Side,Entertainment,Morning,1
9842,43.0,Non-Binary,Desktop,Top,Shopping,Afternoon,1
277,59.0,Male,Desktop,Top,Entertainment,Afternoon,1
5640,39.5,Male,Mobile,Top,Entertainment,Evening,0
9090,41.0,Male,Desktop,Side,Entertainment,Morning,1
9146,58.0,Female,Desktop,Top,Entertainment,Afternoon,1
9522,39.5,Female,Tablet,Bottom,Entertainment,Afternoon,0
3938,39.5,Male,Desktop,Bottom,Entertainment,Evening,1
6387,39.5,Female,Desktop,Side,Entertainment,Evening,0
507,39.5,Female,Desktop,Side,Entertainment,Morning,0
7878,60.0,Female,Tablet,Side,Entertainment,Afternoon,1
6708,39.5,Female,Desktop,Top,Entertainment,Night,1
3345,39.0,Male,Desktop,Side,Entertainment,Night,1
4858,26.0,Female,Tablet,Side,Social Media,Evening,0
9888,49.0,Male,Mobile,Top,News,Morning,1
58,39.5,Female,Mobile,Top,Entertainment,Morning,1
6683,39.5,Female,Desktop,Side,Entertainment,Night,1
4361,29.0,Male,Tablet,Side,Entertainment,Afternoon,1
9418,20.0,Female,Tablet,Side,News,Morning,1
2693,64.0,Male,Desktop,Side,Shopping,Morning,0
9642,39.5,Non-Binary,Mobile,Bottom,Entertainment,Evening,1
9265,39.5,Female,Desktop,Side,Entertainment,Night,0
4021,38.0,Female,Mobile,Side,Entertainment,Morning,1
2096,48.0,Non-Binary,Desktop,Top,Entertainment,Night,1
3990,28.0,Female,Tablet,Side,Social Media,Morning,1
9418,20.0,Male,Tablet,Side,Entertainment,Morning,1
4509,29.0,Female,Desktop,Bottom,Education,Morning,1
5471,39.5,Female,Desktop,Side,Social Media,Morning,0
8326,39.5,Female,Desktop,Bottom,Entertainment,Evening,1
4957,58.0,Male,Desktop,Bottom,Social Media,Evening,1
4621,20.0,Female,Desktop,Top,Entertainment,Morning,1
8883,39.5,Female,Mobile,Bottom,Education,Evening,1
7476,52.0,Female,Tablet,Bottom,News,Night,0
6854,32.0,Male,Mobile,Bottom,Entertainment,Night,1
9736,46.0,Female,Desktop,Bottom,Education,Evening,1
1549,56.0,Female,Desktop,Top,Entertainment,Morning,1
5906,39.5,Female,Desktop,Bottom,Social Media,Afternoon,0
5418,39.5,Male,Mobile,Top,Entertainment,Morning,1
5942,39.5,Female,Desktop,Bottom,Entertainment,Evening,1
3328,39.5,Female,Desktop,Top,News,Night,0
3352,39.5,Female,Desktop,Bottom,Entertainment,Night,1
9499,39.5,Female,Mobile,Bottom,Social Media,Morning,1
9912,20.0,Female,Mobile,Bottom,Entertainment,Night,0
453,39.5,Female,Tablet,Top,Entertainment,Morning,1
5514,31.0,Female,Desktop,Bottom,Entertainment,Night,1
1856,39.5,Non-Binary,Tablet,Bottom,News,Afternoon,0
2032,36.0,Female,Desktop,Bottom,Education,Morning,1
7390,39.5,Non-Binary,Desktop,Bottom,Shopping,Morning,0
5891,24.0,Non-Binary,Tablet,Top,Education,Evening,0
3763,23.0,Female,Desktop,Bottom,Social Media,Afternoon,0
4907,39.5,Female,Desktop,Side,Entertainment,Morning,0
9220,21.0,Female,Mobile,Side,Social Media,Night,1
3060,39.5,Female,Tablet,Bottom,News,Morning,1
4889,39.5,Female,Tablet,Bottom,News,Evening,1
375,26.0,Non-Binary,Mobile,Top,Social Media,Evening,1
2124,39.5,Male,Desktop,Bottom,Entertainment,Evening,1
8555,53.0,Female,Desktop,Top,Entertainment,Evening,0
9400,39.5,Non-Binary,Desktop,Side,Education,Night,1
7973,28.0,Female,Mobile,Bottom,Shopping,Morning,1
8226,39.5,Male,Tablet,Top,Entertainment,Morning,1
2973,27.0,Female,Desktop,Bottom,Entertainment,Night,1
7750,46.0,Female,Mobile,Side,Social Media,Morning,1
6657,22.0,Female,Desktop,Bottom,News,Night,1
1171,39.5,Female,Mobile,Bottom,Entertainment,Night,1
4108,36.0,Female,Tablet,Top,Entertainment,Morning,1
6637,27.0,Non-Binary,Mobile,Bottom,Social Media,Morning,0
1296,39.5,Female,Tablet,Bottom,Entertainment,Morning,1
4021,38.0,Female,Desktop,Bottom,Entertainment,Morning,1
1447,39.5,Female,Tablet,Side,Entertainment,Evening,0
6167,39.5,Male,Mobile,Side,Shopping,Night,1
8226,39.5,Male,Tablet,Top,Entertainment,Morning,1
7878,60.0,Female,Tablet,Side,Entertainment,Morning,1
9066,36.0,Female,Desktop,Bottom,Entertainment,Morning,0
4539,54.0,Female,Mobile,Bottom,Entertainment,Morning,1
6258,39.5,Non-Binary,Desktop,Top,Entertainment,Night,1
8149,42.0,Non-Binary,Mobile,Side,Education,Morning,0
7685,39.5,Female,Tablet,Bottom,Entertainment,Afternoon,0
3430,61.0,Male,Desktop,Side,Social Media,Morning,1
5738,54.0,Female,Desktop,Bottom,Social Media,Afternoon,0
5,39.5,Female,Mobile,Bottom,Social Media,Afternoon,0
7507,39.5,Female,Tablet,Top,Education,Afternoon,1
5566,39.5,Non-Binary,Mobile,Bottom,Social Media,Morning,1
315,39.5,Non-Binary,Desktop,Side,Social Media,Evening,1
1369,39.5,Female,Desktop,Bottom,Social Media,Morning,1
3060,39.5,Male,Tablet,Bottom,Entertainment,Morning,1
3333,30.0,Female,Tablet,Top,Entertainment,Evening,1
6654,33.0,Female,Desktop,Top,Entertainment,Afternoon,1
6785,39.5,Non-Binary,Tablet,Side,News,Afternoon,0
1041,37.0,Female,Mobile,Side,Entertainment,Morning,1
1483,54.0,Non-Binary,Tablet,Bottom,Education,Morning,0
647,53.0,Non-Binary,Desktop,Side,Shopping,Morning,0
9966,39.5,Female,Mobile,Top,Entertainment,Afternoon,1
2485,57.0,Female,Mobile,Bottom,News,Night,1
4429,34.0,Female,Mobile,Top,Entertainment,Morning,1
4938,39.5,Male,Desktop,Side,Entertainment,Evening,1
8208,39.5,Female,Tablet,Top,Education,Evening,1
9617,63.0,Female,Tablet,Side,Shopping,Afternoon,1
6129,36.0,Female,Tablet,Bottom,Shopping,Morning,1
3336,39.5,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
9789,39.5,Female,Tablet,Side,Entertainment,Morning,1
4429,34.0,Female,Mobile,Top,Entertainment,Morning,1
9888,39.5,Male,Mobile,Top,News,Morning,1
1549,39.5,Female,Desktop,Top,Entertainment,Afternoon,1
9807,35.0,Non-Binary,Tablet,Bottom,Education,Night,1
2934,26.0,Non-Binary,Desktop,Top,Entertainment,Afternoon,1
2086,51.0,Female,Mobile,Side,Entertainment,Night,0
4742,31.0,Male,Desktop,Bottom,Entertainment,Night,1
1136,39.5,Female,Mobile,Bottom,Entertainment,Morning,1
8392,38.0,Male,Mobile,Side,Entertainment,Evening,0
5647,46.0,Female,Tablet,Side,Entertainment,Morning,1
1975,30.0,Female,Mobile,Top,Social Media,Morning,1
1370,39.5,Female,Desktop,Bottom,Entertainment,Night,1
6094,39.5,Non-Binary,Desktop,Top,Social Media,Evening,1
4029,21.0,Female,Desktop,Side,Entertainment,Afternoon,1
403,39.5,Non-Binary,Tablet,Top,Shopping,Afternoon,0
2876,23.0,Non-Binary,Tablet,Top,Education,Morning,1
6479,39.5,Male,Tablet,Side,Entertainment,Afternoon,1
5894,57.0,Male,Desktop,Side,Social Media,Evening,0
9617,63.0,Female,Tablet,Bottom,Shopping,Morning,1
1650,29.0,Female,Desktop,Bottom,Entertainment,Morning,1
2946,37.0,Female,Desktop,Bottom,Entertainment,Morning,1
3336,39.5,Non-Binary,Desktop,Bottom,Entertainment,Morning,1
5531,34.0,Male,Desktop,Bottom,News,Morning,1
739,39.5,Female,Mobile,Side,Social Media,Morning,0
7647,39.5,Male,Desktop,Top,News,Afternoon,1
2062,39.5,Female,Desktop,Top,Social Media,Morning,0
6966,39.0,Non-Binary,Tablet,Side,Entertainment,Evening,0
3183,39.5,Non-Binary,Tablet,Bottom,News,Morning,0
2529,39.5,Female,Desktop,Bottom,Entertainment,Afternoon,1
5191,39.5,Male,Desktop,Bottom,Entertainment,Evening,0
5323,63.0,Female,Tablet,Bottom,Shopping,Afternoon,0
5826,39.5,Female,Desktop,Bottom,Entertainment,Morning,0
6153,30.0,Female,Mobile,Side,Entertainment,Night,1
